timestamp_lectura_csv,zona_aeropuerto,personas_medicion_anterior,personas_medicion_actual,minutos_entre_mediciones,cabinas_baseline,cabinas_recomendado,weather_condition,tiempo_atmosferico,weather_risk_score,weather_delay_multiplier,recommended_extra_boarding_buffer_minutes,boarding_adjusted_pressure_recomendado,boarding_weather_risk_level_recomendado,espera_pasajero_nuevo_baseline_min,espera_pasajero_nuevo_recomendado_min,mejora_espera_pasajero_nuevo_min,mejora_espera_pasajero_nuevo_porcentaje,tiempo_total_pasajero_nuevo_baseline_min,tiempo_total_pasajero_nuevo_recomendado_min,mejora_tiempo_total_min,mejora_tiempo_total_porcentaje,utilizacion_baseline_porcentaje,utilizacion_recomendado_porcentaje,personas_predichas_10min_baseline,personas_predichas_10min_recomendado,mejora_personas_predichas_10min,accion_baseline,accion_recomendada,mensaje_recomendacion
2026-05-16 12:09:18,seguridad,225,235,1.0,2,6,normal,Normal,0.02,1.04,2,0.0,Unknown,139.8,45.8,94.0,67.24,141.0,47.0,94.0,66.67,100.0,100.0,335.0,335.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:09:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.02,1.04,2,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:09:18,embarque,0,0,1.0,2,4,normal,Normal,0.02,1.04,2,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:10:18,checkin,131,136,1.0,4,12,normal,Normal,0.02,1.04,2,0.0,Unknown,115.5,36.17,79.33,68.69,119.0,39.67,79.33,66.67,100.0,100.0,186.0,186.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:10:18,bagdrop,89,92,1.0,2,8,normal,Normal,0.02,1.04,2,0.0,Unknown,90.0,21.0,69.0,76.67,92.0,23.0,69.0,75.0,100.0,100.0,122.0,122.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 7.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:10:18,seguridad,235,243,1.0,2,6,normal,Normal,0.02,1.04,2,0.0,Unknown,144.6,47.4,97.2,67.22,145.8,48.6,97.2,66.67,100.0,100.0,323.0,323.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 13.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:10:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.02,1.04,2,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:10:18,embarque,0,0,1.0,2,4,normal,Normal,0.02,1.04,2,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:11:18,checkin,136,137,1.0,4,12,normal,Normal,0.02,1.04,2,0.0,Unknown,116.38,36.46,79.92,68.67,119.88,39.96,79.92,66.67,100.0,100.0,147.0,147.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:11:18,bagdrop,92,94,1.0,2,8,normal,Normal,0.02,1.04,2,0.0,Unknown,92.0,21.5,70.5,76.63,94.0,23.5,70.5,75.0,100.0,100.0,114.0,114.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 6.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:11:18,seguridad,243,246,1.0,2,6,normal,Normal,0.02,1.04,2,0.0,Unknown,146.4,48.0,98.4,67.21,147.6,49.2,98.4,66.67,100.0,100.0,276.0,276.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:11:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.02,1.04,2,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:11:18,embarque,0,0,1.0,2,4,normal,Normal,0.02,1.04,2,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
