timestamp_procesado,timestamp_lectura_csv,zona_aeropuerto,personas_medicion_anterior,personas_medicion_actual,minutos_entre_mediciones,personas_atendidas_estimadas_intervalo,personas_llegadas_estimadas_intervalo,tasa_llegada_estimada_personas_min,tiempo_servicio_medio_min_por_persona,tasa_servicio_personas_min_por_cabina,capacidad_total_actual_personas_min,cabinas_activas_actuales,utilizacion_puesto_porcentaje,cola_media_modelo_personas,espera_media_cola_modelo_min,tiempo_total_medio_modelo_min,sistema_estable,espera_estimada_pasajero_nuevo_ahora_min,tiempo_total_estimado_pasajero_nuevo_ahora_min,weather_condition,tiempo_atmosferico,weather_risk_score,weather_delay_multiplier,recommended_extra_boarding_buffer_minutes,boarding_base_pressure,boarding_adjusted_pressure,boarding_weather_risk_level,personas_predichas_en_5_min,espera_pasajero_nuevo_predicha_en_5_min,tiempo_total_pasajero_nuevo_predicho_en_5_min,personas_predichas_en_10_min,espera_pasajero_nuevo_predicha_en_10_min,tiempo_total_pasajero_nuevo_predicho_en_10_min,personas_predichas_en_15_min,espera_pasajero_nuevo_predicha_en_15_min,tiempo_total_pasajero_nuevo_predicho_en_15_min,cabinas_recomendadas,accion_recomendada,mensaje_recomendacion
2026-05-16 11:24:12,2026-05-16 12:01:18,bagdrop,43,47,1.0,4.0,8.0,8.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,9.75,11.75,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,67.0,14.75,16.75,87.0,19.75,21.75,107.0,24.75,26.75,8,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:12,2026-05-16 12:01:18,seguridad,144,153,1.0,5.0,14.0,14.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,29.4,30.6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,198.0,38.4,39.6,243.0,47.4,48.6,288.0,56.4,57.6,6,CRITICO,Sistema inestable: llegan 14.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:12,2026-05-16 12:01:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:12,2026-05-16 12:01:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:15,2026-05-16 12:02:18,checkin,73,77,1.0,3.43,7.43,7.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,18.96,22.46,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,97.0,24.79,28.29,117.0,30.62,34.12,137.0,36.46,39.96,12,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:15,2026-05-16 12:02:18,bagdrop,47,52,1.0,4.0,9.0,9.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,11.0,13.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,77.0,17.25,19.25,102.0,23.5,25.5,127.0,29.75,31.75,8,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:15,2026-05-16 12:02:18,seguridad,153,161,1.0,5.0,13.0,13.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,31.0,32.2,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,201.0,39.0,40.2,241.0,47.0,48.2,281.0,55.0,56.2,6,CRITICO,Sistema inestable: llegan 13.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:15,2026-05-16 12:02:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:15,2026-05-16 12:02:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:18,2026-05-16 12:03:18,checkin,77,85,1.0,3.43,11.43,11.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,21.29,24.79,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,125.0,32.96,36.46,165.0,44.62,48.12,205.0,56.29,59.79,12,CRITICO,Sistema inestable: llegan 11.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:18,2026-05-16 12:03:18,bagdrop,52,57,1.0,4.0,9.0,9.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,12.25,14.25,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,82.0,18.5,20.5,107.0,24.75,26.75,132.0,31.0,33.0,8,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:18,2026-05-16 12:03:18,seguridad,161,173,1.0,5.0,17.0,17.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,33.4,34.6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,233.0,45.4,46.6,293.0,57.4,58.6,353.0,69.4,70.6,6,CRITICO,Sistema inestable: llegan 17.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:18,2026-05-16 12:03:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:18,2026-05-16 12:03:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:21,2026-05-16 12:04:18,checkin,85,94,1.0,3.43,12.43,12.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,23.92,27.42,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,139.0,37.04,40.54,184.0,50.17,53.67,229.0,63.29,66.79,12,CRITICO,Sistema inestable: llegan 12.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:21,2026-05-16 12:04:18,bagdrop,57,63,1.0,4.0,10.0,10.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,13.75,15.75,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,93.0,21.25,23.25,123.0,28.75,30.75,153.0,36.25,38.25,8,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:21,2026-05-16 12:04:18,seguridad,173,184,1.0,5.0,16.0,16.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,35.6,36.8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,239.0,46.6,47.8,294.0,57.6,58.8,349.0,68.6,69.8,6,CRITICO,Sistema inestable: llegan 16.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:21,2026-05-16 12:04:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:21,2026-05-16 12:04:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:24,2026-05-16 12:05:18,checkin,94,102,1.0,3.43,11.43,11.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,26.25,29.75,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,142.0,37.92,41.42,182.0,49.58,53.08,222.0,61.25,64.75,12,CRITICO,Sistema inestable: llegan 11.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:24,2026-05-16 12:05:18,bagdrop,63,68,1.0,4.0,9.0,9.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,15.0,17.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,93.0,21.25,23.25,118.0,27.5,29.5,143.0,33.75,35.75,8,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:24,2026-05-16 12:05:18,seguridad,184,195,1.0,5.0,16.0,16.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,37.8,39.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,250.0,48.8,50.0,305.0,59.8,61.0,360.0,70.8,72.0,6,CRITICO,Sistema inestable: llegan 16.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:24,2026-05-16 12:05:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:24,2026-05-16 12:05:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:27,2026-05-16 12:06:18,checkin,102,109,1.0,3.43,10.43,10.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,28.29,31.79,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,144.0,38.5,42.0,179.0,48.71,52.21,214.0,58.92,62.42,12,CRITICO,Sistema inestable: llegan 10.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:27,2026-05-16 12:06:18,bagdrop,68,73,1.0,4.0,9.0,9.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,16.25,18.25,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,98.0,22.5,24.5,123.0,28.75,30.75,148.0,35.0,37.0,8,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:27,2026-05-16 12:06:18,seguridad,195,205,1.0,5.0,15.0,15.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,39.8,41.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,255.0,49.8,51.0,305.0,59.8,61.0,355.0,69.8,71.0,6,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:27,2026-05-16 12:06:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:27,2026-05-16 12:06:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:30,2026-05-16 12:07:18,checkin,109,115,1.0,3.43,9.43,9.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,30.04,33.54,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,145.0,38.79,42.29,175.0,47.54,51.04,205.0,56.29,59.79,12,CRITICO,Sistema inestable: llegan 9.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:30,2026-05-16 12:07:18,bagdrop,73,79,1.0,4.0,10.0,10.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,17.75,19.75,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,109.0,25.25,27.25,139.0,32.75,34.75,169.0,40.25,42.25,8,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:30,2026-05-16 12:07:18,seguridad,205,215,1.0,5.0,15.0,15.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,41.8,43.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,265.0,51.8,53.0,315.0,61.8,63.0,365.0,71.8,73.0,6,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:30,2026-05-16 12:07:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:30,2026-05-16 12:07:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:33,2026-05-16 12:08:18,checkin,115,122,1.0,3.43,10.43,10.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,32.08,35.58,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,157.0,42.29,45.79,192.0,52.5,56.0,227.0,62.71,66.21,12,CRITICO,Sistema inestable: llegan 10.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:33,2026-05-16 12:08:18,bagdrop,79,83,1.0,4.0,8.0,8.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,18.75,20.75,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,103.0,23.75,25.75,123.0,28.75,30.75,143.0,33.75,35.75,8,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:33,2026-05-16 12:08:18,seguridad,215,225,1.0,5.0,15.0,15.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,43.8,45.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,275.0,53.8,55.0,325.0,63.8,65.0,375.0,73.8,75.0,6,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:33,2026-05-16 12:08:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:33,2026-05-16 12:08:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:36,2026-05-16 12:09:18,checkin,122,131,1.0,3.43,12.43,12.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,34.71,38.21,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,176.0,47.83,51.33,221.0,60.96,64.46,266.0,74.08,77.58,12,CRITICO,Sistema inestable: llegan 12.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:36,2026-05-16 12:09:18,bagdrop,83,89,1.0,4.0,10.0,10.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,20.25,22.25,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,119.0,27.75,29.75,149.0,35.25,37.25,179.0,42.75,44.75,8,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:36,2026-05-16 12:09:18,seguridad,225,235,1.0,5.0,15.0,15.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,45.8,47.0,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,285.0,55.8,57.0,335.0,65.8,67.0,385.0,75.8,77.0,6,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:36,2026-05-16 12:09:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:36,2026-05-16 12:09:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.02,1.04,2,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:39,2026-05-16 12:10:18,checkin,131,136,1.0,3.43,8.43,8.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,36.17,39.67,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,161.0,43.46,46.96,186.0,50.75,54.25,211.0,58.04,61.54,12,CRITICO,Sistema inestable: llegan 8.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:39,2026-05-16 12:10:18,bagdrop,89,92,1.0,4.0,7.0,7.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,21.0,23.0,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,107.0,24.75,26.75,122.0,28.5,30.5,137.0,32.25,34.25,8,CRITICO,Sistema inestable: llegan 7.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:39,2026-05-16 12:10:18,seguridad,235,243,1.0,5.0,13.0,13.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,47.4,48.6,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,283.0,55.4,56.6,323.0,63.4,64.6,363.0,71.4,72.6,6,CRITICO,Sistema inestable: llegan 13.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:39,2026-05-16 12:10:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.02,1.04,2,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:39,2026-05-16 12:10:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.02,1.04,2,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
